Oil well operation parameters (2013 - 2021 y). Well ? 807,,,,,,,,
,,,,,,,,
Date,"
Oil volume (m3/day)",Volume of liquid (m3/day),"
Gas volume (m3/day)",Water volume (m3/day),Water cut (%) ,"
Working hours","
Dynamic level (m)","
Reservoir pressure (atm)"
29-04-2019,11,47,2935,36,76,19,2122,124
30-04-2019,12,50,3172,39,76,22,2122,124
01-05-2019,13,54,3429,42,76,24,2122,124
02-05-2019,13,54,3429,42,76,24,2122,124
03-05-2019,13,54,3429,42,76,24,2122,124
04-05-2019,12,54,3144,43,78,24,2122,124
05-05-2019,11,49,2856,39,78,22,2122,124
06-05-2019,12,54,3144,43,78,24,2122,124
07-05-2019,9,42,2435,33,78,22,2122,124
08-05-2019,9,41,2384,32,78,22,2122,124
09-05-2019,10,45,2589,35,78,24,2122,124
10-05-2019,9,41,2368,32,78,22,2122,124
11-05-2019,10,45,2583,35,78,24,2134,124
12-05-2019,10,45,2583,35,78,24,2134,124
13-05-2019,10,45,2818,34,76,24,2134,124
14-05-2019,10,45,2818,34,76,24,2134,124
15-05-2019,10,45,2818,34,76,24,2134,124
16-05-2019,10,45,2818,34,76,24,2134,124
17-05-2019,8,34,2202,25,75,18,2134,124
18-05-2019,11,45,2935,34,75,24,2134,124
19-05-2019,11,45,2935,34,75,24,2134,124
20-05-2019,11,45,2935,34,75,24,2134,124
21-05-2019,8,34,2202,25,75,18,2134,124
22-05-2019,11,45,2935,34,75,24,2134,124
23-05-2019,8,34,2202,25,75,18,2134,124
24-05-2019,7,30,1945,22,75,16,2134,124
25-05-2019,11,45,2935,34,75,24,2134,123
26-05-2019,8,34,2202,25,75,18,2122,123
27-05-2019,11,45,2935,34,75,24,2122,123
28-05-2019,8,34,2250,26,75,18,2122,123
29-05-2019,11,45,2935,34,75,24,2122,123
30-05-2019,11,45,2935,34,75,24,2122,123
31-05-2019,9,35,2287,26,75,19,2122,123
01-06-2019,8,33,2189,25,75,18,2122,123
02-06-2019,8,34,2263,26,75,19,2122,123
03-06-2019,11,45,3053,33,74,24,2122,123
04-06-2019,11,45,3053,33,74,24,2122,123
05-06-2019,11,45,3053,33,74,24,2122,123
06-06-2019,11,45,3053,33,74,24,2122,123
07-06-2019,8,33,2183,25,75,20,2122,123
08-06-2019,10,40,2646,30,75,24,2122,123
09-06-2019,10,40,2646,30,75,24,2122,123
10-06-2019,10,39,2580,30,75,23,2122,123
11-06-2019,8,34,2260,26,75,21,2122,123
12-06-2019,9,40,2435,31,77,24,2134,123
13-06-2019,7,32,1927,25,77,19,2134,123
14-06-2019,9,40,2435,31,77,24,2134,123
15-06-2019,9,38,2296,29,77,19,2134,123
16-06-2019,11,48,2900,37,77,24,2134,123
17-06-2019,9,38,2495,29,75,19,2134,123
18-06-2019,12,48,3152,36,75,24,2134,123
19-06-2019,9,37,2456,28,75,19,2134,122
20-06-2019,9,39,2535,29,75,19,2134,122
21-06-2019,11,43,2824,32,75,22,2134,122
22-06-2019,9,36,2377,27,75,18,2134,122
23-06-2019,11,44,2918,34,75,23,2122,122
24-06-2019,8,32,2090,24,75,19,2122,122
25-06-2019,10,40,2627,30,75,24,2122,122
26-06-2019,9,37,2493,27,74,22,2122,122
27-06-2019,9,35,2402,26,74,21,2122,122
28-06-2019,8,32,2163,24,74,19,2122,122
29-06-2019,8,33,2231,24,74,20,2122,122
30-06-2019,10,40,2732,30,74,24,2122,122
01-07-2019,10,40,2732,30,74,24,2122,122
02-07-2019,8,32,2163,24,74,19,2122,122
03-07-2019,8,32,2163,24,74,19,2122,122
04-07-2019,12,47,3305,34,73,24,2122,122
05-07-2019,10,37,2616,27,73,19,2122,122
06-07-2019,12,47,3305,34,73,24,2134,122
07-07-2019,10,38,2664,28,73,20,2134,122
08-07-2019,11,42,2979,31,73,24,2134,122
09-07-2019,10,37,2601,27,73,20,2098,122
10-07-2019,10,36,2587,27,73,20,2098,122
11-07-2019,9,36,2491,27,74,20,2098,122
12-07-2019,11,45,3066,33,74,24,2098,122
13-07-2019,9,36,2491,27,74,20,2098,122
14-07-2019,9,36,2491,27,74,20,2098,122
15-07-2019,11,45,3066,33,74,24,2122,121
16-07-2019,10,40,2699,29,74,20,2122,121
17-07-2019,12,48,3305,36,74,24,2122,121
18-07-2019,8,32,2204,24,74,17,2122,121
19-07-2019,11,43,2939,32,74,22,2122,121
20-07-2019,10,37,2558,28,74,20,2122,121
21-07-2019,10,37,2755,27,72,20,2122,121
22-07-2019,11,39,2882,28,72,20,2122,121
23-07-2019,10,38,2814,28,72,21,2122,121
24-07-2019,10,38,2814,28,72,21,2122,121
25-07-2019,11,40,3057,29,71,22,2110,121
26-07-2019,12,41,3146,30,71,22,2110,121
27-07-2019,10,35,2634,25,71,18,2110,121
28-07-2019,11,39,3000,28,71,21,2122,121
29-07-2019,10,35,2648,25,71,18,2075,121
30-07-2019,9,35,2479,26,73,18,2110,121
31-07-2019,10,40,2806,29,73,21,2110,121
01-08-2019,8,30,2094,22,73,17,2098,121
02-08-2019,8,29,2033,21,73,17,2098,121
03-08-2019,8,30,2094,22,73,17,2098,121
04-08-2019,8,29,2082,22,73,17,2098,121
05-08-2019,7,28,1972,20,73,16,2098,121
06-08-2019,8,30,2094,22,73,17,2075,121
07-08-2019,7,27,1911,20,73,16,2075,121
08-08-2019,9,34,2435,25,73,20,2075,121
09-08-2019,8,29,2070,21,73,15,2075,121
10-08-2019,10,37,2641,27,73,19,2075,120
11-08-2019,8,32,2088,24,75,16,2075,120
12-08-2019,7,27,1797,21,75,14,2075,120
13-08-2019,8,33,2167,25,75,16,2075,120
14-08-2019,8,33,2194,25,75,17,2075,120
15-08-2019,7,28,1850,21,75,14,2075,120
16-08-2019,9,38,2511,29,75,19,2075,120
17-08-2019,7,31,1810,25,78,15,2062,120
18-08-2019,9,40,2324,32,78,19,2062,120
19-08-2019,6,30,1712,23,78,14,2062,120
20-08-2019,9,40,2324,32,78,19,2062,120
21-08-2019,7,33,1896,26,78,16,2062,120
22-08-2019,8,37,2116,29,78,17,2062,120
23-08-2019,8,38,2193,30,78,19,2062,120
24-08-2019,6,29,1700,23,78,15,2086,120
25-08-2019,8,39,2228,30,78,19,2086,120
26-08-2019,7,29,1842,22,76,14,2086,120
27-08-2019,9,38,2379,29,76,19,2086,120
28-08-2019,8,36,2239,27,76,18,2086,120
29-08-2019,7,32,1996,24,76,16,2086,120
30-08-2019,8,39,2127,31,79,19,2086,120
31-08-2019,6,28,1567,23,79,14,2086,120
01-09-2019,8,39,2127,31,79,19,2086,120
02-09-2019,8,39,2127,31,79,19,2098,120
03-09-2019,6,30,1679,24,79,15,2098,120
04-09-2019,10,49,2686,39,79,24,2098,120
05-09-2019,10,49,2686,39,79,24,2098,119
06-09-2019,10,49,2686,39,79,24,2098,119
07-09-2019,10,49,2719,39,79,24,2122,119
08-09-2019,12,49,3237,37,75,24,2122,119
09-09-2019,9,39,2549,29,75,19,2122,119
10-09-2019,10,39,2563,29,75,19,2098,119
11-09-2019,9,38,2496,29,75,19,2098,119
12-09-2019,8,30,2034,22,74,15,2110,119
13-09-2019,10,39,2665,29,74,19,2110,119
14-09-2019,10,38,2595,28,74,19,2110,119
15-09-2019,7,29,1981,22,74,15,2110,119
16-09-2019,10,38,2611,29,74,19,2110,119
17-09-2019,9,37,2543,28,74,19,2110,119
18-09-2019,7,29,2014,22,74,15,2110,119
19-09-2019,10,39,2633,29,74,19,2110,119
20-09-2019,10,38,2564,28,74,19,2110,119
21-09-2019,7,29,1855,23,76,15,2110,119
22-09-2019,11,46,2925,36,76,19,2086,119
23-09-2019,11,45,2832,34,76,18,2098,119
24-09-2019,8,36,2247,27,76,15,2098,119
25-09-2019,11,46,3046,35,75,19,2098,119
26-09-2019,8,34,2205,25,75,18,2098,119
27-09-2019,7,27,1750,20,75,15,2098,119
28-09-2019,10,40,2605,30,75,19,2098,119
29-09-2019,9,38,2522,29,75,18,2098,119
30-09-2019,7,30,2001,23,75,15,2098,119
01-10-2019,10,40,2605,30,75,19,2110,118
02-10-2019,9,38,2522,29,75,18,2110,118
03-10-2019,7,30,2001,23,75,15,2110,118
04-10-2019,9,38,2469,28,75,19,2110,118
05-10-2019,9,36,2391,28,75,18,2110,118
06-10-2019,7,29,1898,22,75,15,2110,118
07-10-2019,7,30,1981,23,75,19,2062,118
08-10-2019,7,30,1981,23,75,19,2062,118
09-10-2019,6,26,1710,20,75,16,2110,118
10-10-2019,9,36,2371,27,75,17,2086,118
11-10-2019,10,41,2714,31,75,19,2086,118
12-10-2019,10,41,2714,31,75,19,2086,118
13-10-2019,8,33,2200,25,75,15,2086,118
14-10-2019,9,37,2446,28,75,18,2086,118
15-10-2019,10,40,2610,30,75,19,2086,118
16-10-2019,10,40,2624,30,75,19,2086,118
17-10-2019,7,30,1964,23,75,14,2063,118
18-10-2019,10,39,2569,30,75,19,2063,118
19-10-2019,10,40,2624,30,75,19,2063,118
20-10-2019,9,36,2333,27,75,18,2098,118
21-10-2019,9,36,2333,27,75,18,2086,118
22-10-2019,9,37,2423,28,75,19,2086,118
23-10-2019,9,36,2376,27,75,19,2110,118
24-10-2019,8,33,2250,25,74,17,2110,118
25-10-2019,8,30,2042,22,74,16,2110,118
26-10-2019,9,36,2476,27,74,19,2110,117
27-10-2019,9,36,2476,27,74,19,2110,117
28-10-2019,8,31,2124,23,74,16,2110,117
29-10-2019,8,31,2124,23,74,17,2110,117
30-10-2019,9,35,2417,26,74,19,2110,117
31-10-2019,9,35,2417,26,74,19,2110,117
01-11-2019,7,27,1859,20,74,15,2110,117
02-11-2019,8,31,2151,23,74,18,2110,117
03-11-2019,9,34,2309,25,74,19,2110,117
04-11-2019,9,34,2309,25,74,19,2110,117
05-11-2019,7,29,1978,22,74,14,2110,117
06-11-2019,9,38,2387,29,76,19,2110,117
07-11-2019,9,39,2465,30,76,19,2110,117
08-11-2019,9,37,2362,29,76,18,2110,117
09-11-2019,7,30,2000,23,75,15,2110,117
10-11-2019,10,39,2568,30,75,19,2110,117
11-11-2019,10,39,2568,30,75,19,2110,117
12-11-2019,9,35,2511,26,73,17,2098,117
13-11-2019,9,33,2306,24,73,16,2098,117
14-11-2019,10,36,2584,27,73,18,2098,117
15-11-2019,10,39,2788,29,73,19,2098,117
16-11-2019,10,38,2730,28,73,19,2098,117
17-11-2019,8,30,2117,22,73,15,2098,117
18-11-2019,10,39,2744,28,73,19,2098,117
19-11-2019,10,39,2774,29,73,19,2098,117
20-11-2019,10,39,2788,29,73,19,2098,117
21-11-2019,8,32,2277,24,73,16,2098,116
22-11-2019,9,36,2540,26,73,17,2098,116
23-11-2019,10,39,2774,29,73,19,2098,116
24-11-2019,10,39,2774,29,73,19,2098,116
25-11-2019,9,35,2496,26,73,17,2098,116
26-11-2019,9,33,2321,24,73,16,2098,116
27-11-2019,10,39,2774,29,73,19,2098,116
28-11-2019,10,39,2671,29,74,19,2098,116
29-11-2019,10,38,2615,29,74,19,2098,116
30-11-2019,8,30,2038,22,74,15,2098,116
01-12-2019,9,35,2482,26,73,17,2098,116
02-12-2019,10,39,2774,29,73,19,2098,116
03-12-2019,10,39,2774,29,73,19,2098,116
04-12-2019,8,32,2277,24,73,16,2098,116
05-12-2019,9,36,2540,26,73,17,2098,116
06-12-2019,10,39,2774,29,73,19,2098,116
07-12-2019,10,39,2568,30,75,19,2098,116
08-12-2019,12,48,3163,36,75,23,2098,116
09-12-2019,8,34,2244,26,75,17,2098,116
10-12-2019,9,37,2441,28,75,20,2098,116
11-12-2019,9,37,2441,28,75,20,2098,116
12-12-2019,9,37,2441,28,75,20,2122,116
13-12-2019,8,32,2280,24,73,17,2122,116
14-12-2019,9,35,2465,26,73,19,2122,116
15-12-2019,10,37,2636,27,73,20,2122,116
16-12-2019,9,36,2544,26,73,19,2122,116
17-12-2019,6,24,1687,18,73,13,2122,115
18-12-2019,7,30,1886,23,76,15,2122,115
19-12-2019,8,34,2152,26,76,17,2122,115
20-12-2019,9,38,2406,29,76,19,2122,115
21-12-2019,8,34,2152,26,76,17,2122,115
22-12-2019,8,34,2152,26,76,10,2122,115
23-12-2019,8,34,2152,26,76,17,2122,115
24-12-2019,8,34,2152,26,76,16,2122,115
25-12-2019,8,34,2152,26,76,13,2122,115
26-12-2019,8,34,2242,26,75,17,2122,115
27-12-2019,8,34,2242,26,75,15,2122,115
28-12-2019,8,34,2242,26,75,14,2122,115
29-12-2019,8,34,2242,26,75,13,2122,115
30-12-2019,8,34,2242,26,75,18,2122,115
31-12-2019,8,34,2242,26,75,12,2122,115
01-01-2020,7,30,1988,23,75,15,2122,115
02-01-2020,9,37,2322,28,76,18,2098,115
03-01-2020,7,28,1794,22,76,14,2098,115
04-01-2020,7,28,1769,21,76,14,2098,115
05-01-2020,8,34,2123,26,76,17,2098,115
06-01-2020,8,32,2047,25,76,16,2098,115
07-01-2020,7,28,1769,21,76,14,2098,115
08-01-2020,6,28,1632,22,78,15,2098,115
09-01-2020,7,34,1985,27,78,18,2098,115
10-01-2020,6,27,1566,21,78,14,2098,115
11-01-2020,6,27,1544,21,78,14,2098,115
12-01-2020,7,32,1853,25,78,17,2098,114
13-01-2020,7,31,1775,24,78,16,2098,114
14-01-2020,6,27,1544,21,78,14,2098,114
15-01-2020,6,28,1632,22,78,15,2098,114
16-01-2020,7,35,2007,27,78,18,2098,114
17-01-2020,6,27,1544,21,78,14,2098,114
18-01-2020,8,32,2021,25,76,17,2098,114
19-01-2020,8,32,2123,24,75,16,2098,114
20-01-2020,7,28,1775,22,76,14,2098,114
21-01-2020,9,38,2388,29,76,19,2098,114
22-01-2020,7,28,1750,21,76,14,2098,114
23-01-2020,8,33,2088,25,76,17,2098,114
24-01-2020,8,33,2051,25,76,16,2098,114
25-01-2020,7,28,1884,21,74,14,2098,114
26-01-2020,10,38,2571,28,74,19,2098,114
27-01-2020,7,28,1884,21,74,14,2098,114
28-01-2020,8,33,2221,24,74,17,2098,114
29-01-2020,8,33,2221,24,74,17,2098,114
30-01-2020,7,28,1884,21,74,14,2098,114
31-01-2020,10,37,2557,28,74,19,2098,114
01-02-2020,7,28,1884,21,74,14,2098,114
02-02-2020,8,33,2221,24,74,17,2098,114
03-02-2020,8,33,2135,25,75,17,2098,114
04-02-2020,7,28,1812,21,75,14,2098,114
05-02-2020,10,40,2594,30,75,19,2098,114
06-02-2020,9,37,2459,28,75,19,2110,113
07-02-2020,12,47,3106,36,75,24,2122,113
08-02-2020,10,42,2770,32,75,21,2134,113
09-02-2020,7,29,1915,22,75,15,2134,113
10-02-2020,12,48,3161,36,75,22,2134,113
11-02-2020,9,38,2367,29,76,17,2134,113
12-02-2020,12,53,3341,41,76,24,2134,113
13-02-2020,9,38,2367,29,76,17,2134,113
14-02-2020,9,38,2381,29,76,17,2134,113
15-02-2020,9,38,2367,29,76,17,2134,113
16-02-2020,13,53,3480,40,75,24,2134,113
17-02-2020,9,38,2465,28,75,17,2134,113
18-02-2020,9,36,2378,27,75,16,2134,113
19-02-2020,10,39,2552,29,75,18,2134,113
20-02-2020,9,38,2465,28,75,17,2134,113
21-02-2020,9,38,2465,28,75,17,2134,113
22-02-2020,9,38,2465,28,75,17,2134,113
23-02-2020,10,38,2663,28,73,17,2134,113
24-02-2020,9,36,2522,26,73,16,2134,113
25-02-2020,7,28,1973,20,73,13,2134,113
26-02-2020,11,40,2934,29,72,21,2134,113
27-02-2020,6,23,1703,17,72,12,2134,113
28-02-2020,9,33,2433,24,72,17,2134,113
29-02-2020,9,33,2433,24,72,17,2134,113
01-03-2020,9,33,2433,24,72,17,2134,113
02-03-2020,7,24,1760,17,72,12,2134,113
03-03-2020,8,29,2104,21,72,15,2134,112
04-03-2020,4,16,1202,12,72,8,2134,112
05-03-2020,7,27,1975,19,72,14,2134,112
06-03-2020,9,33,2433,24,72,17,2134,112
07-03-2020,9,35,2548,25,72,17,2134,112
08-03-2020,9,35,2548,25,72,17,2134,112
09-03-2020,9,31,2293,23,72,15,2134,112
10-03-2020,7,24,1816,17,71,12,2134,112
11-03-2020,9,30,2297,22,71,15,2134,112
12-03-2020,7,25,1909,18,71,12,2134,112
13-03-2020,10,35,2654,25,71,17,2134,112
14-03-2020,6,20,1552,15,71,10,2134,112
15-03-2020,10,35,2639,25,71,17,2134,112
16-03-2020,6,20,1552,15,71,10,2134,112
17-03-2020,10,34,2561,24,71,17,2134,112
18-03-2020,6,21,1630,15,71,11,2134,112
19-03-2020,9,33,2545,24,71,16,2134,112
20-03-2020,6,22,1645,15,71,11,2134,112
21-03-2020,8,31,2143,23,74,15,2134,112
22-03-2020,6,23,1558,17,74,11,2134,112
23-03-2020,7,29,1962,21,74,14,2134,112
24-03-2020,7,27,1851,20,74,13,2134,112
25-03-2020,6,23,1545,17,74,11,2134,112
26-03-2020,8,32,2213,24,74,16,2134,112
27-03-2020,5,20,1392,15,74,10,2134,112
28-03-2020,8,31,2087,23,74,15,2134,112
29-03-2020,6,24,1606,18,75,12,2134,111
30-03-2020,7,27,1780,20,75,13,2134,111
31-03-2020,7,28,1820,21,75,14,2134,111
01-04-2020,6,25,1619,19,75,12,2134,111
02-04-2020,7,30,1994,23,75,15,2134,111
03-04-2020,6,23,1499,17,75,11,2134,111
04-04-2020,8,32,2114,24,75,16,2134,111
05-04-2020,5,21,1405,16,75,11,2134,111
06-04-2020,8,34,2221,26,75,17,2134,111
07-04-2020,5,20,1378,15,74,10,2134,111
08-04-2020,9,35,2366,26,74,17,2134,111
09-04-2020,5,20,1392,15,74,10,2134,111
10-04-2020,8,32,2213,24,74,16,2134,111
11-04-2020,6,23,1558,17,74,11,2134,111
12-04-2020,8,30,2124,22,73,15,2134,111
13-04-2020,7,25,1777,18,73,12,2134,111
14-04-2020,9,33,2346,24,73,16,2134,111
15-04-2020,6,22,1554,16,73,11,2134,111
16-04-2020,9,33,2317,24,73,16,2134,111
17-04-2020,10,36,2576,27,73,18,2134,111
18-04-2020,13,49,3454,36,73,24,2134,111
19-04-2020,10,36,2622,26,72,19,2134,111
20-04-2020,10,35,2567,25,72,19,2134,111
21-04-2020,7,27,1991,20,72,15,2134,111
22-04-2020,8,29,2169,21,72,16,2134,111
23-04-2020,9,32,2389,24,72,17,2134,111
24-04-2020,7,26,1922,19,72,14,2134,110
25-04-2020,10,35,2554,25,72,19,2134,110
26-04-2020,7,27,1977,20,72,14,2134,110
27-04-2020,8,29,2142,21,72,16,2134,110
28-04-2020,9,32,2389,24,72,17,2134,110
29-04-2020,7,26,1922,19,72,14,2134,110
30-04-2020,10,35,2554,25,72,19,2134,110
01-05-2020,7,27,1977,20,72,14,2098,110
02-05-2020,8,29,2142,21,72,16,2098,110
03-05-2020,9,33,2403,24,72,18,2098,110
04-05-2020,7,26,1798,20,74,14,2098,110
05-05-2020,3,18,824,15,83,10,2098,110
06-05-2020,3,16,846,13,80,10,2098,110
07-05-2020,3,16,846,13,80,10,2098,110
08-05-2020,3,16,846,13,80,10,2098,110
09-05-2020,3,16,846,13,80,10,2098,110
10-05-2020,3,16,846,13,80,10,2098,110
11-05-2020,0,17,4,17,100,8,1873,110
12-05-2020,2,50,658,48,95,24,1908,110
13-05-2020,2,49,515,47,96,24,1980,110
14-05-2020,2,49,515,47,96,24,1980,110
15-05-2020,6,39,1521,33,85,24,2051,110
16-05-2020,7,39,1825,32,82,24,2051,110
17-05-2020,9,37,2339,28,76,24,2051,110
18-05-2020,8,33,2106,26,76,24,2051,110
19-05-2020,8,33,2106,26,76,24,2051,110
20-05-2020,9,33,2457,24,72,24,2051,109
21-05-2020,9,31,2295,23,72,24,2086,109
22-05-2020,9,31,2295,23,72,24,2086,109
23-05-2020,9,31,2295,23,72,24,2086,109
24-05-2020,9,31,2295,23,72,24,2086,109
25-05-2020,9,31,2295,23,72,24,2086,109
26-05-2020,10,35,2596,26,72,24,2086,109
27-05-2020,10,35,2596,26,72,24,2086,109
28-05-2020,10,36,2742,26,71,24,2086,109
29-05-2020,10,36,2742,26,71,24,2086,109
30-05-2020,10,34,2559,24,71,24,2086,109
31-05-2020,8,30,2278,21,71,24,2099,109
01-06-2020,8,30,2278,21,71,24,2099,109
02-06-2020,9,30,2380,21,70,24,2099,109
03-06-2020,9,30,2380,21,70,24,2099,109
04-06-2020,9,30,2380,21,70,24,2099,109
05-06-2020,9,30,2380,21,70,24,2099,109
06-06-2020,9,30,2380,21,70,24,2099,109
07-06-2020,8,31,2206,23,73,24,2099,109
08-06-2020,8,31,2206,23,73,24,2099,109
09-06-2020,9,36,2525,26,73,24,2099,109
10-06-2020,9,36,2525,26,73,24,2099,109
11-06-2020,9,36,2525,26,73,24,2099,109
12-06-2020,9,36,2525,26,73,24,2099,109
13-06-2020,10,36,2618,26,72,24,2099,109
14-06-2020,10,36,2618,26,72,24,2099,108
15-06-2020,8,31,2269,22,72,21,2099,108
16-06-2020,10,36,2618,26,72,24,2099,108
17-06-2020,10,36,2712,26,71,24,2099,108
18-06-2020,10,36,2712,26,71,24,2099,108
19-06-2020,9,31,2377,22,71,24,2099,108
20-06-2020,9,31,2377,22,71,24,2099,108
21-06-2020,9,30,2297,22,71,23,2099,108
22-06-2020,7,25,1872,18,71,19,2099,108
23-06-2020,6,23,1723,16,71,17,2099,108
24-06-2020,9,31,2377,22,71,24,2099,108
25-06-2020,10,36,2727,26,71,24,2099,108
26-06-2020,10,36,2727,26,71,24,2099,108
27-06-2020,10,35,2719,24,70,24,2099,108
28-06-2020,10,35,2719,24,70,24,2099,108
29-06-2020,9,29,2285,20,70,24,2099,108
30-06-2020,8,28,2220,20,70,21,2099,108
01-07-2020,9,32,2284,24,73,24,2099,108
02-07-2020,9,32,2284,24,73,24,2099,108
03-07-2020,9,32,2284,24,73,24,2099,108
04-07-2020,9,32,2284,24,73,24,2099,108
05-07-2020,9,32,2284,24,73,24,2099,108
06-07-2020,9,32,2284,24,73,24,2099,108
07-07-2020,9,32,2284,24,73,24,2099,108
08-07-2020,9,32,2284,24,73,24,2099,108
09-07-2020,9,32,2284,24,73,24,2099,108
10-07-2020,7,28,1951,20,73,21,2099,107
11-07-2020,8,30,2191,22,72,22,2099,107
12-07-2020,8,28,2092,21,72,21,2099,107
13-07-2020,11,41,2979,29,72,24,2099,107
14-07-2020,8,30,2214,22,72,21,2122,107
15-07-2020,9,34,2530,25,72,24,2122,107
16-07-2020,8,31,2267,22,72,22,2122,107
17-07-2020,7,25,1834,18,72,17,2122,107
18-07-2020,10,35,2674,25,71,24,2122,107
19-07-2020,8,27,2061,19,71,19,2122,107
20-07-2020,9,32,2429,23,71,22,2122,107
21-07-2020,9,33,2507,24,71,23,2122,107
22-07-2020,9,31,2340,22,71,21,2122,107
23-07-2020,8,28,2117,20,71,19,2122,107
24-07-2020,8,27,2094,20,71,19,2122,107
25-07-2020,8,32,2279,24,73,22,2122,107
26-07-2020,7,28,2011,21,73,20,2122,107
27-07-2020,8,30,2145,22,73,21,2122,107
28-07-2020,8,30,2145,22,73,21,2122,107
29-07-2020,7,26,1825,19,73,18,2122,107
30-07-2020,8,29,2081,22,73,21,2122,107
31-07-2020,8,31,2221,23,73,18,2122,107
01-08-2020,10,37,2735,27,72,21,2122,107
02-08-2020,8,27,2015,20,72,15,2122,107
03-08-2020,9,34,2486,25,72,19,2122,107
04-08-2020,9,33,2460,24,72,19,2122,107
05-08-2020,7,25,1819,18,72,14,2122,106
06-08-2020,10,36,2669,26,72,20,2122,106
07-08-2020,9,31,2312,23,72,20,2122,106
08-08-2020,7,26,1878,19,72,16,2122,106
09-08-2020,8,29,2124,21,72,18,2122,106
10-08-2020,8,29,2101,21,72,18,2122,106
11-08-2020,8,32,2264,23,73,20,2122,106
12-08-2020,7,27,1890,20,73,17,2122,106
13-08-2020,7,25,1750,18,73,16,2122,106
14-08-2020,7,28,1984,21,73,19,2122,106
15-08-2020,7,26,1867,19,73,18,2122,106
16-08-2020,7,25,1760,18,73,17,2122,106
17-08-2020,8,30,2134,22,73,20,2122,106
18-08-2020,8,30,2134,22,73,20,2122,106
19-08-2020,6,22,1590,16,73,15,2122,106
20-08-2020,8,29,2102,21,72,19,2122,106
21-08-2020,8,30,2236,22,72,19,2122,106
22-08-2020,7,25,1812,18,72,15,2122,106
23-08-2020,9,32,2342,23,72,20,2122,106
24-08-2020,9,32,2389,24,72,20,2122,106
25-08-2020,6,24,1742,17,72,15,2122,106
26-08-2020,10,36,2718,26,71,22,2122,106
27-08-2020,8,29,2194,21,71,18,2122,106
28-08-2020,9,31,2352,22,71,19,2122,106
29-08-2020,9,32,2413,23,71,20,2122,106
30-08-2020,7,25,1901,18,71,16,2122,106
31-08-2020,10,35,2687,25,71,20,2122,105
01-09-2020,10,36,2770,26,71,20,2122,105
02-09-2020,10,36,2729,26,71,20,2122,105
03-09-2020,10,35,2687,25,71,20,2122,105
04-09-2020,8,28,2139,20,71,16,2122,105
05-09-2020,9,33,2496,23,71,18,2122,105
06-09-2020,9,31,2372,22,71,17,2122,105
07-09-2020,10,36,2715,26,71,20,2122,105
08-09-2020,10,36,2742,26,71,20,2122,105
09-09-2020,3,12,932,9,71,7,2122,105
10-09-2020,6,21,1577,15,71,12,2122,105
11-09-2020,10,36,2804,25,70,20,2122,105
12-09-2020,10,34,2718,24,70,19,2122,105
13-09-2020,11,37,2876,26,70,20,2122,105
14-09-2020,8,26,2021,18,70,16,2122,105
15-09-2020,8,29,2258,20,70,18,2122,105
16-09-2020,10,36,2807,25,70,23,2122,105
17-09-2020,7,25,1959,18,70,16,2122,105
18-09-2020,9,32,2483,22,70,20,2122,105
19-09-2020,9,32,2483,22,70,20,2122,105
20-09-2020,7,22,1759,16,70,14,2122,105
21-09-2020,9,30,2371,21,70,19,2122,105
22-09-2020,8,28,2208,20,70,18,2122,105
23-09-2020,7,25,1882,18,71,16,2122,105
24-09-2020,7,24,1826,17,71,14,2122,105
25-09-2020,9,33,2531,24,71,19,2122,104
26-09-2020,9,33,2479,23,71,19,2122,104
27-09-2020,7,24,1839,17,71,14,2122,104
28-09-2020,9,33,2492,23,71,19,2122,104
29-09-2020,9,33,2479,23,71,19,2122,104
30-09-2020,7,26,1996,19,71,15,2122,104
01-10-2020,9,30,2322,22,71,18,2122,104
02-10-2020,8,27,2022,19,71,16,2122,104
03-10-2020,9,33,2505,24,71,19,2122,104
04-10-2020,9,33,2308,24,73,19,2122,104
05-10-2020,7,26,1870,19,73,15,2122,104
06-10-2020,9,33,2308,24,73,19,2122,104
07-10-2020,8,29,2089,22,73,17,2122,104
08-10-2020,7,28,1984,21,73,16,2122,104
09-10-2020,9,33,2354,24,73,19,2122,104
10-10-2020,6,24,1725,18,73,14,2122,104
11-10-2020,9,33,2341,24,73,19,2122,104
12-10-2020,8,29,2070,21,73,17,2122,104
13-10-2020,8,29,2058,21,73,17,2122,104
14-10-2020,9,33,2366,25,73,19,2122,104
15-10-2020,8,30,2156,22,73,18,2122,104
16-10-2020,7,26,1861,19,73,15,2122,104
17-10-2020,7,27,1885,20,73,15,2122,104
18-10-2020,9,33,2366,25,73,19,2122,104
19-10-2020,9,33,2354,24,73,19,2122,104
20-10-2020,6,26,1621,20,76,15,2122,104
21-10-2020,8,34,2169,26,76,19,2122,103
22-10-2020,8,33,2067,25,76,18,2122,103
23-10-2020,8,36,2270,28,76,20,2122,103
24-10-2020,7,26,1762,19,74,14,2122,103
25-10-2020,9,35,2386,26,74,20,2122,103
26-10-2020,6,24,1664,18,74,14,2122,103
27-10-2020,8,30,2043,22,74,17,2122,103
28-10-2020,8,30,2019,22,74,17,2122,103
29-10-2020,9,34,2349,26,74,19,2122,103
30-10-2020,8,31,2092,23,74,17,2122,103
31-10-2020,7,29,2007,22,74,16,2122,103
01-11-2020,7,26,1750,19,74,14,2122,103
02-11-2020,7,26,1762,19,74,14,2122,103
